customer_id,location,gender,signup_date,sale_id,product_id,timestamp,quantity,price,revenue,name,category,supplier
68,Ibadan,Male,2020-03-07,645,65,2023-04-30,4,26529,106116,Product_65,Electronics,Supplier C
68,Ibadan,Male,2020-03-07,1045,41,2021-10-26,4,11883,47532,Product_41,Groceries,Supplier D
68,Ibadan,Male,2020-03-07,1446,58,2021-09-13,3,47682,143046,Product_58,Groceries,Supplier D
68,Ibadan,Male,2020-03-07,1655,40,2023-11-15,2,21453,42906,Product_40,Groceries,Supplier B
68,Ibadan,Male,2020-03-07,1920,86,2022-08-12,2,28587,57174,Product_86,Fashion,Supplier C
68,Ibadan,Male,2020-03-07,2466,80,2021-09-30,4,13761,55044,Product_80,Electronics,Supplier A
68,Ibadan,Male,2020-03-07,2531,45,2022-09-14,3,38067,114201,Product_45,Toys,Supplier A
68,Ibadan,Male,2020-03-07,2690,23,2021-01-06,3,13781,41343,Product_23,Toys,Supplier C
68,Ibadan,Male,2020-03-07,4717,83,2023-04-22,3,22542,67626,Product_83,Fashion,Supplier B
69,Abuja,Female,2020-08-20,234,2,2022-11-12,4,26623,106492,Product_2,Groceries,Supplier D
69,Abuja,Female,2020-08-20,554,78,2021-01-12,1,23911,23911,Product_78,Books,Supplier D
69,Abuja,Female,2020-08-20,808,86,2021-12-11,4,28587,114348,Product_86,Fashion,Supplier C
69,Abuja,Female,2020-08-20,1125,18,2022-05-23,4,48017,192068,Product_18,Toys,Supplier C
69,Abuja,Female,2020-08-20,1131,45,2023-01-31,2,38067,76134,Product_45,Toys,Supplier A
69,Abuja,Female,2020-08-20,1543,61,2023-08-07,3,29741,89223,Product_61,Toys,Supplier D
69,Abuja,Female,2020-08-20,1688,39,2021-01-27,1,9577,9577,Product_39,Fashion,Supplier A
69,Abuja,Female,2020-08-20,2054,95,2023-06-03,4,6126,24504,Product_95,Electronics,Supplier C
69,Abuja,Female,2020-08-20,2253,44,2021-04-28,4,24321,97284,Product_44,Books,Supplier B
69,Abuja,Female,2020-08-20,2600,24,2022-12-24,2,1935,3870,Product_24,Fashion,Supplier B
69,Abuja,Female,2020-08-20,2666,81,2023-08-19,3,3593,10779,Product_81,Groceries,Supplier C
69,Abuja,Female,2020-08-20,2714,90,2022-09-20,4,16835,67340,Product_90,Home,Supplier D
69,Abuja,Female,2020-08-20,3011,92,2022-12-23,2,49401,98802,Product_92,Groceries,Supplier A
69,Abuja,Female,2020-08-20,3015,22,2021-08-03,2,42707,85414,Product_22,Toys,Supplier D
69,Abuja,Female,2020-08-20,3090,80,2022-08-15,2,13761,27522,Product_80,Electronics,Supplier A
69,Abuja,Female,2020-08-20,3380,18,2021-03-13,3,48017,144051,Product_18,Toys,Supplier C
70,Enugu,Female,2020-04-18,201,34,2023-12-04,4,46039,184156,Product_34,Electronics,Supplier D
70,Enugu,Female,2020-04-18,307,29,2023-07-15,2,5584,11168,Product_29,Electronics,Supplier B
70,Enugu,Female,2020-04-18,474,4,2023-12-27,3,10677,32031,Product_4,Electronics,Supplier C
70,Enugu,Female,2020-04-18,603,58,2022-09-25,1,47682,47682,Product_58,Groceries,Supplier D
70,Enugu,Female,2020-04-18,642,92,2022-06-01,3,49401,148203,Product_92,Groceries,Supplier A
70,Enugu,Female,2020-04-18,1260,50,2023-06-11,4,22230,88920,Product_50,Fashion,Supplier D
70,Enugu,Female,2020-04-18,2096,13,2021-08-24,1,37811,37811,Product_13,Toys,Supplier A
70,Enugu,Female,2020-04-18,2117,32,2023-09-29,1,7559,7559,Product_32,Toys,Supplier A
70,Enugu,Female,2020-04-18,2865,19,2023-11-26,1,44986,44986,Product_19,Electronics,Supplier C
70,Enugu,Female,2020-04-18,3910,88,2023-02-14,1,34256,34256,Product_88,Electronics,Supplier B
70,Enugu,Female,2020-04-18,4547,41,2021-06-03,3,11883,35649,Product_41,Groceries,Supplier D
71,Enugu,Female,2020-04-20,636,8,2023-07-29,2,1636,3272,Product_8,Books,Supplier C
71,Enugu,Female,2020-04-20,832,81,2022-07-14,3,3593,10779,Product_81,Groceries,Supplier C
71,Enugu,Female,2020-04-20,849,38,2022-03-20,4,8573,34292,Product_38,Home,Supplier A
71,Enugu,Female,2020-04-20,1029,1,2023-04-19,2,27088,54176,Product_1,Books,Supplier A
71,Enugu,Female,2020-04-20,1112,30,2022-04-18,2,17161,34322,Product_30,Electronics,Supplier B
71,Enugu,Female,2020-04-20,1487,53,2023-12-05,1,27583,27583,Product_53,Books,Supplier C
71,Enugu,Female,2020-04-20,1718,87,2022-07-15,2,32847,65694,Product_87,Toys,Supplier C
71,Enugu,Female,2020-04-20,2727,14,2023-12-18,1,32075,32075,Product_14,Electronics,Supplier C
71,Enugu,Female,2020-04-20,4102,35,2023-09-21,3,7991,23973,Product_35,Electronics,Supplier A
71,Enugu,Female,2020-04-20,4330,19,2021-01-08,1,44986,44986,Product_19,Electronics,Supplier C
71,Enugu,Female,2020-04-20,4529,68,2021-05-02,2,14788,29576,Product_68,Electronics,Supplier A
72,Enugu,Female,2020-08-15,350,33,2021-08-18,1,18771,18771,Product_33,Electronics,Supplier D
72,Enugu,Female,2020-08-15,1316,85,2023-02-02,4,48351,193404,Product_85,Fashion,Supplier C
72,Enugu,Female,2020-08-15,1880,77,2023-12-31,2,17982,35964,Product_77,Home,Supplier B
72,Enugu,Female,2020-08-15,2127,4,2021-05-30,4,10677,42708,Product_4,Electronics,Supplier C
72,Enugu,Female,2020-08-15,2284,3,2023-05-06,3,33562,100686,Product_3,Toys,Supplier C
72,Enugu,Female,2020-08-15,2814,29,2023-03-07,3,5584,16752,Product_29,Electronics,Supplier B
72,Enugu,Female,2020-08-15,2857,39,2021-10-07,1,9577,9577,Product_39,Fashion,Supplier A
72,Enugu,Female,2020-08-15,4682,11,2021-07-12,1,7509,7509,Product_11,Electronics,Supplier D
73,Abuja,Female,2020-04-20,271,28,2022-05-31,1,27160,27160,Product_28,Groceries,Supplier D
73,Abuja,Female,2020-04-20,947,32,2021-04-11,3,7559,22677,Product_32,Toys,Supplier A
73,Abuja,Female,2020-04-20,2364,32,2023-02-08,4,7559,30236,Product_32,Toys,Supplier A
73,Abuja,Female,2020-04-20,2390,54,2021-12-21,2,22010,44020,Product_54,Home,Supplier A
73,Abuja,Female,2020-04-20,2558,56,2023-08-03,2,8313,16626,Product_56,Groceries,Supplier A
73,Abuja,Female,2020-04-20,3181,25,2021-11-13,3,33839,101517,Product_25,Books,Supplier D
73,Abuja,Female,2020-04-20,3871,37,2022-11-25,4,15359,61436,Product_37,Books,Supplier A
73,Abuja,Female,2020-04-20,4442,25,2023-11-14,1,33839,33839,Product_25,Books,Supplier D
73,Abuja,Female,2020-04-20,4759,17,2021-08-10,1,11206,11206,Product_17,Electronics,Supplier A
73,Abuja,Female,2020-04-20,4872,14,2022-12-05,4,32075,128300,Product_14,Electronics,Supplier C
73,Abuja,Female,2020-04-20,4985,80,2023-11-15,2,13761,27522,Product_80,Electronics,Supplier A
74,Ibadan,Male,2020-02-03,270,84,2023-12-25,3,44913,134739,Product_84,Home,Supplier A
74,Ibadan,Male,2020-02-03,746,92,2021-05-23,3,49401,148203,Product_92,Groceries,Supplier A
74,Ibadan,Male,2020-02-03,859,2,2023-01-16,2,26623,53246,Product_2,Groceries,Supplier D
74,Ibadan,Male,2020-02-03,896,99,2022-12-18,4,20482,81928,Product_99,Fashion,Supplier B
74,Ibadan,Male,2020-02-03,936,41,2023-06-21,2,11883,23766,Product_41,Groceries,Supplier D
74,Ibadan,Male,2020-02-03,1278,98,2023-06-05,1,45423,45423,Product_98,Groceries,Supplier B
74,Ibadan,Male,2020-02-03,1494,9,2021-06-21,3,35332,105996,Product_9,Electronics,Supplier A
74,Ibadan,Male,2020-02-03,1940,11,2022-06-22,4,7509,30036,Product_11,Electronics,Supplier D
74,Ibadan,Male,2020-02-03,1976,47,2021-01-07,4,21695,86780,Product_47,Home,Supplier B
74,Ibadan,Male,2020-02-03,2597,98,2023-08-08,1,45423,45423,Product_98,Groceries,Supplier B
74,Ibadan,Male,2020-02-03,3558,51,2022-09-12,4,21927,87708,Product_51,Electronics,Supplier B
74,Ibadan,Male,2020-02-03,4668,43,2021-10-22,2,2853,5706,Product_43,Home,Supplier D
75,Enugu,Male,2021-09-14,145,45,2023-04-19,3,38067,114201,Product_45,Toys,Supplier A
75,Enugu,Male,2021-09-14,312,43,2021-02-07,4,2853,11412,Product_43,Home,Supplier D
75,Enugu,Male,2021-09-14,387,1,2021-05-02,1,27088,27088,Product_1,Books,Supplier A
75,Enugu,Male,2021-09-14,1481,38,2022-10-13,4,8573,34292,Product_38,Home,Supplier A
75,Enugu,Male,2021-09-14,2091,39,2023-06-15,4,9577,38308,Product_39,Fashion,Supplier A
75,Enugu,Male,2021-09-14,2472,94,2021-08-21,2,32696,65392,Product_94,Electronics,Supplier C
75,Enugu,Male,2021-09-14,2632,76,2022-11-28,4,10896,43584,Product_76,Electronics,Supplier C
75,Enugu,Male,2021-09-14,3362,22,2021-03-25,2,42707,85414,Product_22,Toys,Supplier D
75,Enugu,Male,2021-09-14,4074,89,2021-12-26,2,39714,79428,Product_89,Home,Supplier B
75,Enugu,Male,2021-09-14,4393,16,2021-02-16,2,5945,11890,Product_16,Groceries,Supplier A
75,Enugu,Male,2021-09-14,4739,87,2023-04-27,1,32847,32847,Product_87,Toys,Supplier C
75,Enugu,Male,2021-09-14,4968,92,2021-05-25,3,49401,148203,Product_92,Groceries,Supplier A
76,Port Harcourt,Male,2022-01-17,1,61,2022-12-06,3,29741,89223,Product_61,Toys,Supplier D
76,Port Harcourt,Male,2022-01-17,30,60,2023-02-02,3,27582,82746,Product_60,Groceries,Supplier D
76,Port Harcourt,Male,2022-01-17,989,75,2023-12-27,4,36112,144448,Product_75,Electronics,Supplier C
76,Port Harcourt,Male,2022-01-17,1370,3,2023-07-19,1,33562,33562,Product_3,Toys,Supplier C
76,Port Harcourt,Male,2022-01-17,1541,38,2021-09-14,1,8573,8573,Product_38,Home,Supplier A
76,Port Harcourt,Male,2022-01-17,1614,51,2022-01-17,1,21927,21927,Product_51,Electronics,Supplier B
76,Port Harcourt,Male,2022-01-17,1852,30,2021-12-30,1,17161,17161,Product_30,Electronics,Supplier B
76,Port Harcourt,Male,2022-01-17,2263,57,2022-09-15,1,32098,32098,Product_57,Toys,Supplier B
76,Port Harcourt,Male,2022-01-17,3002,85,2022-10-06,2,48351,96702,Product_85,Fashion,Supplier C
76,Port Harcourt,Male,2022-01-17,4874,28,2021-01-30,2,27160,54320,Product_28,Groceries,Supplier D
77,Abuja,Female,2021-08-17,86,74,2022-01-19,1,42346,42346,Product_74,Toys,Supplier D
77,Abuja,Female,2021-08-17,123,84,2023-12-27,3,44913,134739,Product_84,Home,Supplier A
77,Abuja,Female,2021-08-17,1376,8,2021-05-19,4,1636,6544,Product_8,Books,Supplier C
77,Abuja,Female,2021-08-17,2037,13,2021-12-28,4,37811,151244,Product_13,Toys,Supplier A
77,Abuja,Female,2021-08-17,3122,11,2023-03-02,4,7509,30036,Product_11,Electronics,Supplier D
77,Abuja,Female,2021-08-17,3172,17,2021-07-21,4,11206,44824,Product_17,Electronics,Supplier A
77,Abuja,Female,2021-08-17,4083,59,2022-01-24,1,28070,28070,Product_59,Home,Supplier C
77,Abuja,Female,2021-08-17,4093,15,2021-07-23,1,1507,1507,Product_15,Books,Supplier D
77,Abuja,Female,2021-08-17,4207,18,2022-04-12,1,48017,48017,Product_18,Toys,Supplier C
77,Abuja,Female,2021-08-17,4497,78,2021-02-07,4,23911,95644,Product_78,Books,Supplier D
77,Abuja,Female,2021-08-17,4761,43,2021-05-31,4,2853,11412,Product_43,Home,Supplier D
77,Abuja,Female,2021-08-17,4876,92,2023-08-07,4,49401,197604,Product_92,Groceries,Supplier A
77,Abuja,Female,2021-08-17,4890,59,2023-03-09,3,28070,84210,Product_59,Home,Supplier C
77,Abuja,Female,2021-08-17,4891,74,2022-01-25,3,42346,127038,Product_74,Toys,Supplier D
78,Abuja,Female,2021-02-28,390,71,2022-10-24,3,32732,98196,Product_71,Toys,Supplier A
78,Abuja,Female,2021-02-28,764,5,2023-12-13,2,22227,44454,Product_5,Groceries,Supplier D
78,Abuja,Female,2021-02-28,1059,20,2021-11-16,1,29757,29757,Product_20,Home,Supplier B
78,Abuja,Female,2021-02-28,1092,88,2023-06-21,3,34256,102768,Product_88,Electronics,Supplier B
78,Abuja,Female,2021-02-28,1480,47,2022-07-08,2,21695,43390,Product_47,Home,Supplier B
78,Abuja,Female,2021-02-28,1681,49,2022-01-17,2,25838,51676,Product_49,Groceries,Supplier D
78,Abuja,Female,2021-02-28,1966,75,2023-10-11,3,36112,108336,Product_75,Electronics,Supplier C
78,Abuja,Female,2021-02-28,3359,1,2022-03-17,2,27088,54176,Product_1,Books,Supplier A
78,Abuja,Female,2021-02-28,3548,45,2021-07-12,1,38067,38067,Product_45,Toys,Supplier A
79,Ibadan,Male,2021-09-04,238,28,2023-04-05,4,27160,108640,Product_28,Groceries,Supplier D
79,Ibadan,Male,2021-09-04,473,77,2022-05-28,1,17982,17982,Product_77,Home,Supplier B
79,Ibadan,Male,2021-09-04,481,74,2022-01-23,3,42346,127038,Product_74,Toys,Supplier D
79,Ibadan,Male,2021-09-04,501,13,2021-05-24,3,37811,113433,Product_13,Toys,Supplier A
79,Ibadan,Male,2021-09-04,625,47,2022-08-03,4,21695,86780,Product_47,Home,Supplier B
79,Ibadan,Male,2021-09-04,823,13,2022-05-14,2,37811,75622,Product_13,Toys,Supplier A
79,Ibadan,Male,2021-09-04,962,59,2021-11-29,3,28070,84210,Product_59,Home,Supplier C
79,Ibadan,Male,2021-09-04,1074,37,2022-11-01,1,15359,15359,Product_37,Books,Supplier A
79,Ibadan,Male,2021-09-04,2147,18,2023-03-29,1,48017,48017,Product_18,Toys,Supplier C
79,Ibadan,Male,2021-09-04,2491,92,2023-07-18,2,49401,98802,Product_92,Groceries,Supplier A
79,Ibadan,Male,2021-09-04,2890,83,2021-01-14,4,22542,90168,Product_83,Fashion,Supplier B
79,Ibadan,Male,2021-09-04,3153,64,2023-11-29,4,12245,48980,Product_64,Fashion,Supplier C
79,Ibadan,Male,2021-09-04,3667,9,2023-09-01,2,35332,70664,Product_9,Electronics,Supplier A
79,Ibadan,Male,2021-09-04,3870,38,2021-04-15,3,8573,25719,Product_38,Home,Supplier A
79,Ibadan,Male,2021-09-04,4194,22,2022-06-14,2,42707,85414,Product_22,Toys,Supplier D
79,Ibadan,Male,2021-09-04,4265,90,2021-05-27,2,16835,33670,Product_90,Home,Supplier D
80,Abuja,Female,2021-11-22,51,11,2023-11-01,3,7509,22527,Product_11,Electronics,Supplier D
80,Abuja,Female,2021-11-22,353,31,2022-01-09,4,14007,56028,Product_31,Groceries,Supplier B
80,Abuja,Female,2021-11-22,1593,98,2023-09-26,2,45423,90846,Product_98,Groceries,Supplier B
80,Abuja,Female,2021-11-22,1724,84,2022-12-24,3,44913,134739,Product_84,Home,Supplier A
80,Abuja,Female,2021-11-22,2343,67,2022-06-24,1,36624,36624,Product_67,Electronics,Supplier A
80,Abuja,Female,2021-11-22,2515,1,2023-03-31,2,27088,54176,Product_1,Books,Supplier A
80,Abuja,Female,2021-11-22,3210,66,2021-12-16,4,13525,54100,Product_66,Fashion,Supplier D
80,Abuja,Female,2021-11-22,3739,31,2023-12-20,4,14007,56028,Product_31,Groceries,Supplier B
80,Abuja,Female,2021-11-22,4058,14,2021-05-02,4,32075,128300,Product_14,Electronics,Supplier C
80,Abuja,Female,2021-11-22,4611,8,2022-03-02,3,1636,4908,Product_8,Books,Supplier C
81,Abuja,Male,2020-11-10,550,32,2023-07-06,2,7559,15118,Product_32,Toys,Supplier A
81,Abuja,Male,2020-11-10,773,56,2023-09-16,1,8313,8313,Product_56,Groceries,Supplier A
81,Abuja,Male,2020-11-10,1189,31,2022-04-10,3,14007,42021,Product_31,Groceries,Supplier B
81,Abuja,Male,2020-11-10,1805,63,2023-08-21,4,45069,180276,Product_63,Home,Supplier A
81,Abuja,Male,2020-11-10,4085,18,2022-12-05,3,48017,144051,Product_18,Toys,Supplier C
81,Abuja,Male,2020-11-10,4634,86,2023-01-02,4,28587,114348,Product_86,Fashion,Supplier C
82,Enugu,Male,2022-05-26,311,56,2021-08-27,2,8313,16626,Product_56,Groceries,Supplier A
82,Enugu,Male,2022-05-26,507,26,2021-11-21,3,35650,106950,Product_26,Fashion,Supplier C
82,Enugu,Male,2022-05-26,591,2,2022-12-09,4,26623,106492,Product_2,Groceries,Supplier D
82,Enugu,Male,2022-05-26,837,21,2021-05-18,4,22236,88944,Product_21,Groceries,Supplier D
82,Enugu,Male,2022-05-26,945,13,2022-09-11,1,37811,37811,Product_13,Toys,Supplier A
82,Enugu,Male,2022-05-26,1375,1,2022-09-18,4,27088,108352,Product_1,Books,Supplier A
82,Enugu,Male,2022-05-26,1878,73,2022-03-24,2,3842,7684,Product_73,Groceries,Supplier B
82,Enugu,Male,2022-05-26,1897,42,2021-11-21,2,49646,99292,Product_42,Groceries,Supplier A
82,Enugu,Male,2022-05-26,2152,87,2021-11-15,1,32847,32847,Product_87,Toys,Supplier C
82,Enugu,Male,2022-05-26,2409,61,2022-10-21,1,29741,29741,Product_61,Toys,Supplier D
82,Enugu,Male,2022-05-26,2583,28,2022-05-18,2,27160,54320,Product_28,Groceries,Supplier D
82,Enugu,Male,2022-05-26,2625,84,2022-12-26,4,44913,179652,Product_84,Home,Supplier A
82,Enugu,Male,2022-05-26,3999,59,2023-08-07,3,28070,84210,Product_59,Home,Supplier C
82,Enugu,Male,2022-05-26,4333,13,2023-12-28,3,37811,113433,Product_13,Toys,Supplier A
82,Enugu,Male,2022-05-26,4366,42,2021-09-16,1,49646,49646,Product_42,Groceries,Supplier A
82,Enugu,Male,2022-05-26,4490,15,2021-05-13,4,1507,6028,Product_15,Books,Supplier D
83,Ibadan,Male,2021-10-23,355,14,2023-12-25,2,32075,64150,Product_14,Electronics,Supplier C
83,Ibadan,Male,2021-10-23,678,6,2023-08-04,2,30720,61440,Product_6,Toys,Supplier A
83,Ibadan,Male,2021-10-23,1502,23,2022-01-06,2,13781,27562,Product_23,Toys,Supplier C
83,Ibadan,Male,2021-10-23,2517,89,2023-10-26,3,39714,119142,Product_89,Home,Supplier B
83,Ibadan,Male,2021-10-23,2794,86,2023-04-10,4,28587,114348,Product_86,Fashion,Supplier C
83,Ibadan,Male,2021-10-23,3522,66,2021-08-08,3,13525,40575,Product_66,Fashion,Supplier D
83,Ibadan,Male,2021-10-23,4003,51,2021-06-03,3,21927,65781,Product_51,Electronics,Supplier B
83,Ibadan,Male,2021-10-23,4053,81,2023-02-27,2,3593,7186,Product_81,Groceries,Supplier C
84,Enugu,Female,2020-10-03,1082,60,2023-07-12,2,27582,55164,Product_60,Groceries,Supplier D
84,Enugu,Female,2020-10-03,1117,19,2021-03-23,1,44986,44986,Product_19,Electronics,Supplier C
84,Enugu,Female,2020-10-03,1307,64,2022-06-30,3,12245,36735,Product_64,Fashion,Supplier C
84,Enugu,Female,2020-10-03,1626,76,2021-09-03,3,10896,32688,Product_76,Electronics,Supplier C
84,Enugu,Female,2020-10-03,2055,75,2022-06-05,2,36112,72224,Product_75,Electronics,Supplier C
84,Enugu,Female,2020-10-03,2243,34,2021-10-17,2,46039,92078,Product_34,Electronics,Supplier D
84,Enugu,Female,2020-10-03,2345,29,2022-05-06,4,5584,22336,Product_29,Electronics,Supplier B
84,Enugu,Female,2020-10-03,3194,29,2023-06-14,4,5584,22336,Product_29,Electronics,Supplier B
84,Enugu,Female,2020-10-03,3324,62,2022-12-23,2,31178,62356,Product_62,Fashion,Supplier D
84,Enugu,Female,2020-10-03,3638,60,2023-12-03,3,27582,82746,Product_60,Groceries,Supplier D
84,Enugu,Female,2020-10-03,4339,52,2022-10-31,4,35696,142784,Product_52,Books,Supplier D
84,Enugu,Female,2020-10-03,4906,77,2022-06-21,4,17982,71928,Product_77,Home,Supplier B
84,Enugu,Female,2020-10-03,4929,15,2021-02-01,1,1507,1507,Product_15,Books,Supplier D
85,Enugu,Female,2021-09-15,69,8,2021-09-14,1,1636,1636,Product_8,Books,Supplier C
85,Enugu,Female,2021-09-15,72,51,2022-04-09,1,21927,21927,Product_51,Electronics,Supplier B
85,Enugu,Female,2021-09-15,528,89,2022-05-08,4,39714,158856,Product_89,Home,Supplier B
85,Enugu,Female,2021-09-15,545,37,2022-07-20,3,15359,46077,Product_37,Books,Supplier A
85,Enugu,Female,2021-09-15,1180,57,2021-08-16,2,32098,64196,Product_57,Toys,Supplier B
85,Enugu,Female,2021-09-15,1682,41,2021-09-28,2,11883,23766,Product_41,Groceries,Supplier D
85,Enugu,Female,2021-09-15,2265,54,2023-07-08,4,22010,88040,Product_54,Home,Supplier A
85,Enugu,Female,2021-09-15,2552,98,2023-04-21,1,45423,45423,Product_98,Groceries,Supplier B
85,Enugu,Female,2021-09-15,2755,20,2021-05-13,4,29757,119028,Product_20,Home,Supplier B
85,Enugu,Female,2021-09-15,3013,98,2021-04-16,3,45423,136269,Product_98,Groceries,Supplier B
85,Enugu,Female,2021-09-15,3798,40,2022-03-05,2,21453,42906,Product_40,Groceries,Supplier B
85,Enugu,Female,2021-09-15,4516,96,2022-09-19,2,7924,15848,Product_96,Books,Supplier B
85,Enugu,Female,2021-09-15,4564,62,2023-05-18,4,31178,124712,Product_62,Fashion,Supplier D
85,Enugu,Female,2021-09-15,4766,94,2021-06-10,2,32696,65392,Product_94,Electronics,Supplier C
86,Ibadan,Male,2021-05-30,1242,37,2021-06-20,2,15359,30718,Product_37,Books,Supplier A
86,Ibadan,Male,2021-05-30,3294,42,2021-01-14,4,49646,198584,Product_42,Groceries,Supplier A
86,Ibadan,Male,2021-05-30,3371,50,2023-08-14,4,22230,88920,Product_50,Fashion,Supplier D
86,Ibadan,Male,2021-05-30,3825,78,2023-07-27,4,23911,95644,Product_78,Books,Supplier D
86,Ibadan,Male,2021-05-30,3902,4,2021-04-28,2,10677,21354,Product_4,Electronics,Supplier C
86,Ibadan,Male,2021-05-30,4155,60,2021-11-29,1,27582,27582,Product_60,Groceries,Supplier D
86,Ibadan,Male,2021-05-30,4195,65,2023-04-25,2,26529,53058,Product_65,Electronics,Supplier C
87,Lagos,Male,2022-04-22,430,98,2023-04-21,3,45423,136269,Product_98,Groceries,Supplier B
87,Lagos,Male,2022-04-22,607,2,2021-01-04,4,26623,106492,Product_2,Groceries,Supplier D
87,Lagos,Male,2022-04-22,815,79,2022-04-01,2,47266,94532,Product_79,Fashion,Supplier C
87,Lagos,Male,2022-04-22,1073,26,2022-10-27,1,35650,35650,Product_26,Fashion,Supplier C
87,Lagos,Male,2022-04-22,1775,45,2022-04-20,1,38067,38067,Product_45,Toys,Supplier A
87,Lagos,Male,2022-04-22,2153,88,2023-04-24,2,34256,68512,Product_88,Electronics,Supplier B
87,Lagos,Male,2022-04-22,2394,31,2022-06-20,3,14007,42021,Product_31,Groceries,Supplier B
87,Lagos,Male,2022-04-22,2410,21,2023-07-28,4,22236,88944,Product_21,Groceries,Supplier D
87,Lagos,Male,2022-04-22,2983,74,2023-04-06,3,42346,127038,Product_74,Toys,Supplier D
87,Lagos,Male,2022-04-22,3309,94,2023-06-21,2,32696,65392,Product_94,Electronics,Supplier C
87,Lagos,Male,2022-04-22,3631,69,2022-11-28,4,24150,96600,Product_69,Fashion,Supplier C
88,Enugu,Male,2020-12-15,100,38,2023-02-17,1,8573,8573,Product_38,Home,Supplier A
88,Enugu,Male,2020-12-15,214,99,2022-08-24,4,20482,81928,Product_99,Fashion,Supplier B
88,Enugu,Male,2020-12-15,1315,15,2021-03-27,4,1507,6028,Product_15,Books,Supplier D
88,Enugu,Male,2020-12-15,1386,11,2022-11-11,3,7509,22527,Product_11,Electronics,Supplier D
88,Enugu,Male,2020-12-15,1922,19,2023-06-24,4,44986,179944,Product_19,Electronics,Supplier C
88,Enugu,Male,2020-12-15,1990,63,2022-11-27,2,45069,90138,Product_63,Home,Supplier A
88,Enugu,Male,2020-12-15,4262,77,2023-12-17,4,17982,71928,Product_77,Home,Supplier B
88,Enugu,Male,2020-12-15,4336,93,2023-11-21,3,34950,104850,Product_93,Groceries,Supplier B
88,Enugu,Male,2020-12-15,4360,58,2022-01-17,4,47682,190728,Product_58,Groceries,Supplier D
88,Enugu,Male,2020-12-15,4887,42,2022-10-29,2,49646,99292,Product_42,Groceries,Supplier A
88,Enugu,Male,2020-12-15,4975,84,2023-08-20,4,44913,179652,Product_84,Home,Supplier A
89,Port Harcourt,Male,2022-04-02,291,1,2023-05-09,3,27088,81264,Product_1,Books,Supplier A
89,Port Harcourt,Male,2022-04-02,523,19,2021-09-05,1,44986,44986,Product_19,Electronics,Supplier C
89,Port Harcourt,Male,2022-04-02,888,8,2022-05-17,1,1636,1636,Product_8,Books,Supplier C
89,Port Harcourt,Male,2022-04-02,1334,99,2022-08-16,1,20482,20482,Product_99,Fashion,Supplier B
89,Port Harcourt,Male,2022-04-02,2122,24,2021-09-07,1,1935,1935,Product_24,Fashion,Supplier B
89,Port Harcourt,Male,2022-04-02,2882,70,2023-06-11,3,7040,21120,Product_70,Home,Supplier A
89,Port Harcourt,Male,2022-04-02,3107,6,2021-03-18,2,30720,61440,Product_6,Toys,Supplier A
89,Port Harcourt,Male,2022-04-02,4168,32,2021-02-01,1,7559,7559,Product_32,Toys,Supplier A
89,Port Harcourt,Male,2022-04-02,4498,18,2023-12-03,3,48017,144051,Product_18,Toys,Supplier C
90,Port Harcourt,Female,2022-01-28,119,72,2021-10-22,3,16922,50766,Product_72,Groceries,Supplier A
90,Port Harcourt,Female,2022-01-28,392,85,2021-03-04,4,48351,193404,Product_85,Fashion,Supplier C
90,Port Harcourt,Female,2022-01-28,850,42,2023-11-23,2,49646,99292,Product_42,Groceries,Supplier A
90,Port Harcourt,Female,2022-01-28,1034,99,2022-12-12,1,20482,20482,Product_99,Fashion,Supplier B
90,Port Harcourt,Female,2022-01-28,1364,70,2022-11-19,2,7040,14080,Product_70,Home,Supplier A
90,Port Harcourt,Female,2022-01-28,1455,94,2023-05-07,2,32696,65392,Product_94,Electronics,Supplier C
90,Port Harcourt,Female,2022-01-28,1560,41,2021-06-25,2,11883,23766,Product_41,Groceries,Supplier D
90,Port Harcourt,Female,2022-01-28,2307,59,2023-12-20,2,28070,56140,Product_59,Home,Supplier C
90,Port Harcourt,Female,2022-01-28,2369,90,2022-06-06,3,16835,50505,Product_90,Home,Supplier D
90,Port Harcourt,Female,2022-01-28,2551,22,2022-03-18,1,42707,42707,Product_22,Toys,Supplier D
90,Port Harcourt,Female,2022-01-28,3141,65,2021-12-20,4,26529,106116,Product_65,Electronics,Supplier C
90,Port Harcourt,Female,2022-01-28,3333,1,2023-07-30,2,27088,54176,Product_1,Books,Supplier A
90,Port Harcourt,Female,2022-01-28,3758,54,2021-01-27,4,22010,88040,Product_54,Home,Supplier A
90,Port Harcourt,Female,2022-01-28,3864,17,2022-03-07,4,11206,44824,Product_17,Electronics,Supplier A
90,Port Harcourt,Female,2022-01-28,4723,30,2023-01-08,3,17161,51483,Product_30,Electronics,Supplier B
91,Abuja,Female,2022-06-17,2115,52,2022-03-24,2,35696,71392,Product_52,Books,Supplier D
91,Abuja,Female,2022-06-17,2226,82,2023-12-13,1,12222,12222,Product_82,Home,Supplier A
91,Abuja,Female,2022-06-17,2366,22,2021-02-16,2,42707,85414,Product_22,Toys,Supplier D
91,Abuja,Female,2022-06-17,2925,17,2021-10-12,1,11206,11206,Product_17,Electronics,Supplier A
91,Abuja,Female,2022-06-17,3830,62,2021-09-19,4,31178,124712,Product_62,Fashion,Supplier D
91,Abuja,Female,2022-06-17,4202,60,2022-06-24,2,27582,55164,Product_60,Groceries,Supplier D
